PROLIFIC_PID	Task	similarity_1	similarity_2	similarity_3	similarity_4	similarity_5	similarity_6	similarity_7	similarity_8	similarity_9	similarity_10	similarity_11	similarity_12	similarity_13	similarity_14	similarity_15	similarity_16	similarity_17	similarity_18	similarity_19
6392 1644	CFA	0.5834039449691772	0.6124663949012756	0.3898763060569763	0.38337022066116333	0.684227466583252	0.7289950251579285	0.5970261096954346	0.732551097869873	0.6645594239234924	0.38743576407432556	0.32158881425857544	0.5063059329986572	0.3554266393184662	0.2325899749994278	0.3194024860858917	0.38515904545783997	0.5594263076782227	0.43888169527053833	0.1531607061624527
6392 1646	CFA	0.08185482770204544	0.494612455368042	0.6075075268745422	0.6113083958625793	0.6979675889015198	0.6117580533027649	0.6017954349517822	0.5956233143806458	0.5937647223472595	0.5934398174285889	0.6243082880973816	0.6048048734664917	0.7408387064933777	0.6860248446464539	0.7023974657058716	0.6757242679595947	0.6586267948150635	0.6974021792411804	0.6344189643859863
6392 1648	CFA	0.6159951686859131	0.7016529440879822	0.7256606221199036	0.7347232699394226	0.6920742988586426	0.7291974425315857	0.7518365979194641	0.7299134135246277	0.7444385290145874	0.4983829855918884	0.5482277870178223	0.7403965592384338	0.75948166847229	0.7329067587852478	0.7021492719650269	0.7279409766197205	0.7316201329231262	0.7042931318283081	0.70059734582901
6392 1649	CFA	0.4089330732822418	0.46300944685935974			0.637339174747467	0.4868047535419464	0.3457520306110382	0.4977918565273285				0.22972947359085083	0.1619979739189148	0.40810897946357727	0.5798048377037048	0.5909284949302673	0.3786276876926422		
6392 1650	CFA	0.15196362137794495	0.21614688634872437	0.01829572394490242	0.013243523426353931	0.3323264718055725	0.23150230944156647	0.18983153998851776	0.30359622836112976	0.5537728667259216	0.4726201295852661	0.23116356134414673	0.20282505452632904	0.0745980441570282	0.021379470825195312	0.5804394483566284	0.32388827204704285	0.5033209323883057	0.24011270701885223	0.29570257663726807
6392 1651	CFA	0.5650653839111328	0.704371988773346	0.5768256187438965	0.8178571462631226	0.8026657104492188	0.7105268836021423	0.6169496774673462	0.7401244640350342	0.7141167521476746	0.7611105442047119	0.7627816200256348	0.585636556148529	0.6768519878387451	0.7001191973686218	0.8798918724060059	0.8135374188423157	0.6930340528488159	0.7682007551193237	0.7193018198013306
6392 1653	CFA	0.4826798737049103	0.7550286650657654	0.6283205151557922	0.4334560036659241	0.5950313210487366	0.5516782402992249	0.5454534888267517	0.6347593069076538	0.7059125304222107	0.7668872475624084	0.5214101672172546	0.6934062242507935			0.7091807126998901	0.4750782549381256	0.6246188282966614		
6392 1654	CFA	0.5622177124023438	0.4434814155101776	0.6298278570175171	0.6124663949012756	0.6757408976554871	0.6714587807655334	0.4493858814239502	0.38909080624580383	0.6971489191055298	0.6593055129051208	0.5765469670295715	0.5856251120567322	0.6645594239234924	0.4925194978713989	0.5594263076782227	0.43888169527053833	0.5231403112411499	0.38587507605552673	0.3143036663532257
6392 1655	CFA	0.46628838777542114	0.588080883026123	0.5135657787322998	0.5811420679092407	0.5381373167037964	0.5532472133636475	0.5507956743240356	0.6953164935112	0.6141130328178406	0.5126355290412903	0.7422845959663391	0.6894609928131104	0.5551216006278992	0.474824458360672	0.482271283864975	0.731612503528595	0.6147283911705017	0.7265335917472839	0.4754619300365448
6392 1656	CFA	0.40298518538475037	0.552842915058136	0.5777130126953125	0.49750232696533203	0.466486394405365	0.6198996901512146	0.5174852013587952	0.5800182223320007	0.5225582122802734	0.5594326257705688			0.12523217499256134	0.26130861043930054	0.7469478845596313	0.6048804521560669	0.7610440850257874	0.676122784614563	0.7827374339103699
6392 1657	CFA	0.48514536023139954	0.5150328278541565	0.41568291187286377	0.48401641845703125	0.6346067190170288	0.6369718313217163	0.6747439503669739	0.6183597445487976	0.5540772080421448	0.6726902723312378	0.7471979856491089	0.7688270807266235	0.6787710189819336	0.6836333274841309	0.7025296092033386	0.7192152738571167	0.7144143581390381	0.6502794027328491	0.6462518572807312
6392 1658	CFA	0.5334863066673279			0.6793600916862488	0.7267909049987793	0.711638867855072	0.4698951542377472	0.500475287437439	0.4951815903186798	0.3343640863895416	0.3309086859226227	0.6814995408058167	0.6502488255500793	0.7312569618225098	0.6957645416259766	0.7092105150222778	0.6202899813652039	0.6984575986862183	0.7432370185852051
6392 1660	CFA	0.6044201254844666	0.4792949855327606	0.45897889137268066	0.4153505563735962	0.3771265745162964	0.6053104996681213	0.5709869861602783	0.28166118264198303	0.579150915145874			0.4988824427127838	0.44463321566581726	0.6977954506874084	0.59452885389328	0.2751050591468811	0.40655186772346497	0.5097906589508057	0.3225494921207428
6392 1661	CFA	0.32643255591392517	0.5925110578536987	0.559203028678894	0.5092471241950989	0.6221274733543396	0.4964551031589508	0.3822920024394989	0.3194962441921234	0.6410126686096191	0.3212566375732422	0.329205185174942	0.44893744587898254	0.27498865127563477	0.3925345838069916	0.7420446872711182	0.3330146074295044	0.17216868698596954	0.3196975290775299	0.5116330981254578
6392 1662	CFA	0.3201878070831299	0.46304643154144287	0.33915233612060547	0.3601932227611542	0.5680510997772217	0.4799811542034149			0.1730221062898636	0.6678388714790344	0.6933335065841675	0.5387202501296997	0.5994588732719421	0.5246465802192688	0.7221344709396362	0.5937408804893494	0.5737913846969604	0.5665755867958069	0.5558136105537415
6392 1663	CFA	0.4358329474925995	0.5551490783691406	0.4734272360801697	0.5877681970596313	0.6833266019821167	0.5869794487953186	0.5831429362297058	0.5906497240066528	0.6074133515357971	0.579293429851532	0.5313587784767151	0.7293034791946411	0.557799756526947	0.6949098110198975	0.6888246536254883	0.554078996181488	0.5058430433273315	0.64144366979599	0.6327517032623291
6392 1664	CFA	0.6127825379371643	0.5985384583473206	0.6024936437606812	0.5193102359771729	0.6348565220832825	0.5745413303375244	0.5387845635414124	0.5072139501571655	0.596710741519928	0.6396093368530273	0.594981849193573	0.5053377747535706	0.6316288709640503	0.5170024633407593	0.5417195558547974	0.6268038749694824	0.6074831485748291	0.614196240901947	0.6383187770843506
6392 1665	CFA	0.4545501172542572	0.6124954223632812	0.5063697099685669	0.6266545057296753	0.6780007481575012	0.5598253011703491	0.6794455647468567	0.8027892708778381	0.4725867211818695	0.5522474646568298	0.32157549262046814	0.5207409262657166	0.270511656999588	0.6138359904289246	0.609144926071167	0.36970198154449463	0.4782212972640991	0.7868632078170776	0.6529809832572937
6392 1666	CFA	0.5363025069236755	0.13266870379447937	0.1960189938545227	0.484529584646225	0.4902650713920593	0.5710402727127075	0.7241948246955872			0.6411570906639099	0.40075796842575073	0.3641778826713562	0.6434497237205505	0.39540255069732666	0.4319663941860199	0.22177524864673615	0.4253010153770447	0.31772947311401367	0.4172471761703491
6392 1667	CFA	0.5700973272323608	0.6251480579376221	0.6159486174583435	0.6055339574813843	0.6853575706481934	0.6099386215209961	0.609218955039978	0.4857963025569916	0.4703916311264038	0.672020673751831	0.6279401779174805	0.6159368753433228	0.5607386231422424	0.534605085849762	0.6060022115707397	0.41666558384895325	0.14469726383686066	0.5332882404327393	0.4713166654109955
6392 1668	CFA	0.2179112732410431	0.4847768545150757	0.6258894801139832	0.40366432070732117	0.5224139094352722	0.5711361765861511	0.5394391417503357	0.5318186283111572	0.26931649446487427	0.36766403913497925	0.3309786319732666	0.29030150175094604	0.4240787625312805	0.4923301339149475	0.3934288024902344	0.6466052532196045	0.6332141160964966	0.6524228453636169	0.8156154751777649
6392 1669	CFA	0.6136126518249512	0.7895819544792175	0.6706976890563965	0.7346935272216797	0.6934751868247986	0.4580729603767395	0.4080502986907959	0.5852463841438293	0.5081387758255005	0.5514465570449829			0.4655914008617401	0.5180118680000305	0.31674328446388245	0.2297218292951584	0.44826799631118774	0.3982996642589569	0.5321427583694458
6392 1670	CFA	0.5564621686935425	0.6941817402839661	0.5744767785072327	0.7431625723838806	0.603718101978302					0.5191792249679565			0.5530258417129517	0.4593357443809509	0.46286889910697937	0.5801038146018982	0.627375602722168	0.5569620728492737	0.5797291994094849
6392 1671	CFA	0.2179320901632309	0.278486967086792	0.31517958641052246	0.3444320559501648	0.05277018994092941	0.12448308616876602	0.22147879004478455	0.383640855550766	0.4232119619846344	0.404578298330307	0.5505228638648987	0.5116330981254578	0.2857781946659088	0.40381619334220886	0.5512028932571411	0.38652798533439636	0.40006500482559204	0.5812452435493469	0.6086381673812866
6392 1672	CFA	0.7199848294258118	0.695808470249176	0.7687070965766907	0.849097490310669	0.8102889657020569	0.8357967734336853	0.7395340204238892	0.736850380897522	0.7235498428344727	0.7179513573646545	0.7239250540733337	0.688684344291687	0.6830699443817139	0.6145666837692261	0.7318503260612488	0.7540719509124756	0.745598554611206	0.7136272192001343	0.7048266530036926
6392 1673	CFA	0.2544777989387512	0.15712900459766388	0.46421700716018677	0.7847932577133179	0.8068034648895264	0.6753513216972351	0.6844902038574219	0.596367597579956	0.6101610064506531	0.7278566360473633	0.6582270860671997	0.6553210616111755	0.6391319632530212	0.7188951969146729	0.5353503823280334	0.6436106562614441	0.6935188174247742	0.6027697920799255	0.7603766918182373
6392 1674	CFA	0.681672215461731	0.5817752480506897	0.7003175616264343	0.7212515473365784	0.5901585221290588	0.6904857754707336	0.5857570171356201	0.6384080052375793	0.7487173676490784	0.9038523435592651	0.6450918316841125	0.7045778632164001	0.5987720489501953	0.5520343780517578	0.6194824576377869	0.5504805445671082	0.5872882008552551	0.021231332793831825	0.11328016966581345
6392 1675	CFA		0.6012603044509888	0.5680489540100098	0.8574376702308655	0.25168585777282715	0.6681485176086426	0.6839525103569031	0.6973597407341003	0.5456846356391907	0.7146464586257935	0.6550359725952148	0.4932698607444763	0.7184803485870361	0.33965352177619934	0.34605950117111206	0.5343830585479736	0.601925253868103	0.5653598308563232	0.51695716381073
6392 1676	CFA	0.6213120818138123	0.5785014629364014	0.594719409942627	0.3531607389450073	0.19866475462913513	0.6922577619552612	0.6132080554962158	0.3568756878376007	0.3986929953098297	0.5956749320030212	0.6292308568954468	0.5872704386711121	0.553632915019989	0.6126807332038879	0.6053309440612793	0.649490475654602	0.5806253552436829	0.6466730833053589	0.5968511700630188
6392 1677	CFA	0.5961582660675049	0.7230569124221802	0.6979901790618896	0.6077654957771301	0.5977387428283691	0.7242159247398376	0.7037370204925537	0.6075937151908875	0.6016594767570496	0.7014752626419067	0.6962499022483826	0.7103947401046753	0.7064951658248901	0.706764817237854	0.712837278842926	0.7536087036132812	0.7147454023361206	0.7243924140930176	0.73122638463974
6392 1679	CFA	0.21187692880630493	0.3793954849243164	0.5659129619598389	0.46437373757362366	0.6977595686912537	0.5153408646583557	0.6844955086708069	0.661159098148346	0.6955231428146362	0.6149190664291382	0.556954562664032	0.4557289183139801	0.7415299415588379	0.6737258434295654	0.699799656867981	0.5005856156349182	0.5958890318870544	0.6145409941673279	0.6536926031112671
6392 1680	CFA	0.4839397072792053	0.4101012051105499	0.39188551902770996	0.49250543117523193	0.2780824303627014	0.3606962263584137	0.33540117740631104	0.35463497042655945	0.47158852219581604	0.5997725129127502	0.3640022873878479	0.45924511551856995	0.4382135272026062	0.4640146791934967	0.27340060472488403	0.21208006143569946	0.46190765500068665	0.4494320750236511	0.3203025460243225
6392 1681	CFA	0.6534912586212158	0.6433815360069275	0.6635478734970093	0.5021583437919617	0.45190030336380005	0.653657853603363	0.6955231428146362	0.661159098148346	0.5846803784370422	0.5664924383163452	0.4656990170478821	0.4233648180961609	0.5357632040977478	0.6218427419662476	0.6549201607704163	0.7882913947105408	0.5438772439956665	0.47053807973861694	0.4239448606967926
6392 1682	CFA	0.6756505370140076	0.6125003695487976	0.6317761540412903	0.5423530340194702	0.4590056538581848	0.45087307691574097	0.6824066638946533	0.45483681559562683	0.6724770665168762	0.6546357274055481	0.6594275832176208	0.6068684458732605			0.3491537570953369	0.5190961956977844	0.48641422390937805	0.7137348651885986	0.31314921379089355
6392 1683	CFA	0.6418436169624329	0.5733278393745422	0.5095676183700562	0.7089841961860657	0.6528726816177368	0.6528689861297607	0.7055314183235168	0.6348788142204285	0.6687617897987366	0.6288902759552002	0.7341020703315735	0.6615529656410217	0.6377629637718201	0.6288348436355591	0.6513774991035461	0.5029471516609192	0.45007240772247314	0.63979572057724	0.6236811876296997
6392 1684	CFA	0.48644906282424927	0.6510372757911682	0.616448700428009	0.594010591506958	0.6689690351486206	0.6003430485725403	0.7168638110160828	0.4659276306629181	0.5734907984733582	0.5554723143577576	0.47189614176750183	0.4529443085193634	0.6998454332351685	0.5112734436988831	0.4211219847202301	0.34407731890678406	0.03536759689450264	-0.010028354823589325	0.6601837277412415
6392 1685	CFA				0.6136433482170105				0.6483554244041443	0.10772163420915604	0.13266533613204956	0.7458446025848389					0.8293586373329163			
6392 1686	CFA		0.08002325892448425	0.6060261130332947	0.6119144558906555	0.5671386122703552	0.48497188091278076	0.3751882314682007	0.49297603964805603	0.4860664904117584	0.38372156023979187	0.6862228512763977	0.3575349450111389	0.5554187893867493	0.5292083024978638	0.47867876291275024	0.5119990706443787	0.43098878860473633	0.6820957660675049	0.25763657689094543
6392 1687	CFA	0.15090057253837585	0.13775798678398132	0.45328888297080994	0.6588367819786072	0.38765910267829895	0.6371684670448303	0.3880848288536072	0.3974681496620178	0.7324191927909851	0.8397713303565979	0.5603105425834656	0.6040410995483398	0.7299544215202332	0.35530439019203186	0.46879175305366516	0.23304149508476257	0.06200263649225235	0.0025251994375139475	0.6771063208580017
6392 1688	CFA	0.2089528888463974	0.47373348474502563	0.31152820587158203	0.36272284388542175	0.2890353202819824	0.5298089385032654	0.5038756132125854	0.5577574372291565	0.6237807869911194	0.6249417066574097	0.6488638520240784	0.6905933022499084	0.5690523982048035	0.7066541314125061	0.4505225419998169	0.5353900790214539	0.5844997763633728	0.6452397704124451	0.6286556124687195
6392 1689	CFA	0.8328673243522644	0.6491594314575195	0.6204800605773926	0.6604065895080566	0.4261280298233032	0.4726528823375702	0.23786844313144684	0.4076082408428192	0.5615267753601074	0.6752287149429321	0.5990516543388367	0.4880892038345337	0.5020309090614319	0.6157309412956238	0.5904558897018433	0.5445810556411743	0.6835838556289673	0.5954635143280029	0.2580395042896271
6392 1690	CFA	0.555837869644165	0.5807525515556335	0.20330661535263062	0.15370510518550873	0.25744950771331787	0.3588186502456665	0.46547654271125793	0.19125033915042877	0.08933676034212112	0.3070024847984314	0.5470275282859802	0.5250445008277893	0.44709914922714233	0.3631046414375305	0.09201239049434662	0.3916034996509552	0.4201459586620331	0.20945189893245697	0.297314316034317
6392 1691	CFA	0.157656729221344	0.6702794432640076	0.7631765604019165	0.7631539702415466	0.7106882333755493	0.7445998787879944	0.6451022624969482	0.6121693849563599	0.6310407519340515	0.7253831624984741	0.6251306533813477	0.6937565207481384	0.738709032535553	0.672406017780304	0.6067452430725098	0.4078017473220825	0.3770597279071808	0.6077476143836975	0.6624387502670288
6392 1692	CFA	0.6385236978530884	0.6142827272415161	0.6199073195457458	0.5864037275314331	0.5481876730918884	0.5420817732810974	0.5526956915855408	0.4839322865009308	0.6837912797927856	0.4228776693344116	0.815647542476654	0.638467013835907	0.6787679195404053	0.5699037313461304	0.4169212579727173	0.6821476221084595	0.5115312933921814	0.47786930203437805	0.3549414873123169
6392 1693	CFA	0.5628979206085205	0.6004317998886108	0.5666506886482239	0.6529586911201477	0.5988157391548157	0.7125481367111206	0.5924190878868103	0.640791654586792	0.6123390197753906	0.41010162234306335	0.5860117077827454	0.5279208421707153	0.7075002193450928	0.5683239698410034	0.6891193985939026	0.6397421360015869	0.8425456881523132	0.7561150193214417	0.8359705209732056
6392 1694	CFA	0.436845988035202	0.5151803493499756	0.6748892664909363	0.5052657723426819			0.5880794525146484	0.5593671798706055	0.27941611409187317	0.3972241282463074	0.6600284576416016	0.6825045943260193	0.5147820711135864	0.6377032399177551	0.7918314337730408			0.4243936836719513	0.45033469796180725
6392 1695	CFA	0.6100487112998962	0.7770801186561584	0.6884700655937195	0.47337576746940613	0.6711853742599487	0.5610920190811157	0.7078977823257446	0.5733819007873535	0.2669166624546051	0.5223004817962646	0.4420035779476166	0.4477444887161255	0.404035747051239	0.6638524532318115	0.6058014631271362	0.47285062074661255	0.6941321492195129	0.6390551924705505	0.5907869338989258
6392 1696	CFA	0.3507867753505707	0.33829355239868164	0.38333791494369507	0.4211280941963196	0.46823206543922424	0.38291221857070923	0.501471221446991	0.47098633646965027	0.2494172900915146	0.38988056778907776	0.25572478771209717	0.20318767428398132	0.15779653191566467	0.30995258688926697	0.7489340305328369	0.20762541890144348	0.36701029539108276	0.08572466671466827	0.1687663495540619
6392 1697	CFA	0.6269821524620056	0.531636655330658	0.6281369924545288	0.7293226718902588	0.6082879900932312	0.7003824710845947	0.5773206949234009	0.6387724280357361	0.6436815857887268	0.6355283260345459	0.638057291507721	0.6245205998420715	0.589834988117218	0.6865880489349365	0.660982072353363	0.5887893438339233	0.6492578983306885	0.5550130605697632	0.5387956500053406
6392 1698	CFA	0.3756672143936157	0.10692031681537628	0.7856053113937378	0.48121416568756104	0.5187644362449646	0.6256055235862732	0.6075540781021118	0.7027071714401245	0.7252801656723022	0.644888699054718	0.5008764266967773	0.6034257411956787	0.5476714372634888	0.572355329990387	0.7510557770729065	0.5458164215087891	0.6025305390357971	0.6816570162773132	0.6409550309181213
6392 1699	CFA	0.4995587170124054	0.6842623949050903	0.560527503490448	0.4680202603340149	0.5866352319717407	0.7535838484764099	0.5874460935592651	0.5781253576278687	0.594482958316803	0.5822826623916626	0.5523641705513	0.5396976470947266	0.6154066920280457	0.6474649906158447	0.48758605122566223	0.5056218504905701	0.5727572441101074	0.5734703540802002	0.6133559942245483
6392 1700	CFA	0.23815815150737762	0.4230269491672516	0.7909111976623535	0.6690701842308044	0.552725076675415	0.7188089489936829	0.6614150404930115	0.7380059361457825	0.6650082468986511	0.6630348563194275	0.5476804971694946	0.3250785171985626	0.48081299662590027	0.2603985667228699	0.3719737231731415	0.6056352257728577	0.09671556204557419	-0.06216280534863472	0.22181019186973572
6392 1701	CFA	0.6836389303207397	0.4083313047885895	0.5795550346374512	0.7294740080833435	0.4582745134830475	0.6740238666534424	0.7317761778831482	0.6304560303688049	0.4683837890625	0.4629962146282196	0.6655164361000061	0.6406270265579224	0.6166817545890808	0.6668668389320374	0.7017112374305725	0.5453490018844604	0.38119885325431824	0.343886137008667	0.23963630199432373
6392 1702	CFA	0.534980058670044	0.6040966510772705			0.7243272662162781	0.6639682054519653	0.6297506093978882	0.6951414346694946	0.554741621017456	0.4202260673046112	0.27277398109436035	0.19117435812950134	0.6509688496589661	0.612825334072113	0.7238371968269348	0.620836079120636	0.5082969665527344	0.5906901955604553	0.5238147377967834
6392 1703	CFA	0.2045143097639084	0.230694979429245	0.26586470007896423	0.3509465754032135	0.6546367406845093	0.642071008682251	0.4636029601097107	0.14639081060886383	0.05655359476804733	0.19745834171772003	0.21410724520683289	0.7012825608253479	0.2089061737060547	0.28038737177848816	0.5410093665122986	0.34625786542892456	0.6365705728530884	0.37118208408355713	0.19896410405635834
6392 1704	CFA	0.5594107508659363	0.7293539643287659	0.6820365190505981	0.7186745405197144	0.6459256410598755	0.6798306703567505	0.5966302752494812	0.5628532767295837	0.4462604224681854	0.6991475820541382	0.6668905019760132	0.5677581429481506			0.27661430835723877	0.4671381413936615	0.49866271018981934	0.4761808514595032	0.42629915475845337
6392 1705	CFA	0.20804451406002045			0.4375045597553253	0.09016207605600357	0.13366970419883728	0.14479266107082367	0.09636612981557846	0.6042288541793823	0.4874836504459381	0.5837249755859375	0.5640093684196472	0.5281438231468201	0.5994269251823425	0.4628327786922455	0.6189838647842407	0.7037474513053894	0.6178405284881592	0.5021055340766907
6392 1707	CFA	0.526198148727417	0.640142560005188	0.5629923939704895	0.5492989420890808	0.5242004990577698	0.724819540977478	0.6115757822990417	0.674384593963623	0.5793805718421936	0.6486047506332397	0.5123096108436584	0.7191634178161621	0.6497371196746826	0.7731243371963501	0.7745959162712097	0.7021054625511169	0.707251250743866	0.6101027131080627	0.7625852823257446
6392 1708	CFA	0.4966370165348053	0.5261363983154297	0.6191530227661133	0.5674324631690979	0.649140477180481	0.6356800198554993	0.6555585265159607	0.5915462374687195	0.6320972442626953	0.4797097146511078	0.6702948808670044	0.6153333783149719	0.7308419942855835	0.6262649297714233	0.5819498896598816	0.7824686765670776	0.7391874194145203		
6392 1709	CFA	0.5644241571426392	0.4736652970314026	0.6026269793510437	0.4645097851753235	0.7381430268287659	0.6886433362960815	0.7371743321418762	0.6759326457977295	0.6476324796676636	0.5878502726554871	0.4432304799556732	0.3379477262496948	0.6007272005081177	0.5812489986419678	0.5171009302139282	0.6530314087867737	0.4791904389858246	0.6929643154144287	0.5727155208587646
6392 1710	CFA	0.5419559478759766	0.7469661831855774	0.7540400624275208	0.7043125629425049	0.6900943517684937	0.7582306265830994	0.6828658580780029	0.2219601422548294	0.3503338098526001	0.25625187158584595	0.25024834275245667	0.7424389123916626	0.6812521815299988	0.74256831407547	0.4401342570781708	0.35018253326416016	0.4970666468143463	0.45085883140563965	0.5163382887840271
6392 1711	CFA			0.20472568273544312	0.3250292241573334	0.2741188108921051	0.22207704186439514	0.5215964317321777	0.3899248540401459	0.4255077838897705	0.5450197458267212	0.39263036847114563	0.16373685002326965	0.19103610515594482	0.3765795826911926	0.55366051197052	0.5369003415107727	0.45999017357826233	0.555334210395813	0.42108362913131714
6392 1712	CFA	0.7169373631477356	0.6515635251998901	0.6697683334350586	0.5610952377319336	0.408668577671051	0.6780907511711121	0.6587095260620117	0.6020306348800659	0.5432181358337402	0.5490266680717468	0.7787274718284607	0.6333249807357788	0.8130793571472168	0.4084281921386719	0.577304482460022	0.420133501291275	0.6312785148620605	0.6571362018585205	0.4305954873561859
6392 1713	CFA	0.606304943561554	0.760945737361908	0.5907688140869141	0.5933957099914551	0.6392028331756592	0.5486401319503784	0.6579219102859497	0.758628249168396	0.8287644982337952	0.7402184009552002	0.3958902359008789	0.3712633550167084	0.46777963638305664	0.6552477478981018	0.6585955619812012	0.6012189984321594	0.7094667553901672	0.6201227307319641	0.6834659576416016
6392 1714	CFA	0.5184548497200012	0.6020495295524597	0.692406415939331	0.6155509948730469	0.6045080423355103	0.35230326652526855	0.4098041355609894	0.6547297835350037	0.6203499436378479	0.6743146777153015			0.7409117221832275	0.7153859734535217	0.6641938090324402	0.705804705619812	0.7402153611183167	0.6842594146728516	0.6771084070205688
6392 1715	CFA	0.6646140813827515	0.7805685997009277			0.6973546743392944	0.65974360704422	0.714023232460022	0.6991718411445618	0.708770751953125	0.7119859457015991	0.7164989709854126	0.6825318932533264	0.5597928762435913	0.5807528495788574	0.6826645135879517	0.6565931439399719	0.7186715006828308	0.7409117221832275	0.728704571723938
6392 1716	CFA	0.5762256979942322	0.6699568629264832	0.5341821908950806	0.7696754336357117	0.5590483546257019	0.5084842443466187	0.32017356157302856	0.39168214797973633	0.7560780048370361	0.6910749077796936	0.5495534539222717	0.6045266389846802	0.6069909930229187	0.607539713382721	0.49223023653030396	0.43541061878204346	0.2856419086456299	0.5748156905174255	0.6013349294662476
6392 1717	CFA	0.6237295866012573	0.6163193583488464	0.6258406639099121	0.5998744964599609	0.6659654974937439	0.6870455145835876			0.6434735655784607	0.6491234302520752	0.7072501182556152	0.6619248390197754	0.6702256798744202	0.596953809261322	0.5611817240715027	0.7248398661613464	0.6829898953437805	0.6088131070137024	0.5579389333724976
6392 1718	CFA	0.3780902326107025	0.47923004627227783	0.27941587567329407	0.7218946218490601	0.6626788973808289	0.7326678037643433	0.4581772983074188	0.5161802172660828	0.19864952564239502	0.4006097912788391	0.39379435777664185	0.42449212074279785	0.7089685797691345	0.36838090419769287	0.556682825088501	0.5851500034332275			0.5863132476806641
6392 1719	CFA	0.7186809182167053	0.6432251334190369	0.6730207800865173	0.7057197093963623	0.6139417886734009	0.7287887930870056	0.5255309343338013	0.7533472180366516	0.6286538243293762			0.5810382962226868	0.6665357947349548	0.7769173383712769	0.7953874468803406	0.714500904083252	0.2585066556930542	0.3015953600406647	0.6878390908241272
6392 1720	CFA	0.3839760720729828	0.5086550116539001	0.5607652068138123	0.5925795435905457	0.7461361289024353	0.4410862326622009	0.475754976272583	0.49305474758148193	0.20542629063129425	0.475240558385849			0.29062438011169434	0.44825300574302673	0.5916603207588196	0.4536316990852356	0.40527138113975525	0.630060076713562	0.548473596572876
6392 1721	CFA	0.6318955421447754	0.494445264339447	0.5806818008422852	0.5246660709381104	0.40763887763023376	0.4371134340763092	0.3946082293987274	0.31458985805511475	0.2682696580886841	0.30842074751853943	0.18366870284080505	0.4989602863788605			0.2688129246234894	0.09282398223876953	0.15278156101703644	0.29570257663726807	0.2655564248561859
6392 1722	CFA	0.5984511971473694	0.6255900263786316	0.6775488257408142	0.6128641366958618	0.837031900882721	0.7175438404083252	0.621729850769043	0.2527953088283539	0.5140001773834229	0.3833858370780945	0.45291420817375183	0.4135836958885193	0.6642730832099915	0.5967778563499451	0.3256126940250397	0.3428557515144348	0.19431115686893463	0.5110302567481995	0.8262395262718201
6392 1723	CFA	0.40699392557144165	0.6497851610183716	0.4843681752681732	0.6174966096878052	0.7121865749359131	0.599228024482727	0.8225318789482117	0.47189638018608093	0.5515047311782837	0.6364876627922058	0.4492259621620178	0.5181408524513245	0.505795955657959	0.5723099708557129	0.6759326457977295	0.8059965968132019	0.7381430268287659	0.6886433362960815	0.6730929613113403
6392 1724	CFA	0.4959953725337982	0.6479030251502991	0.6309778094291687	0.5824220776557922	0.5478512048721313	0.5934835076332092	0.7485831379890442	0.5886313319206238	0.6688898205757141	0.6996510028839111	0.5622115135192871	0.8447514176368713	0.7303435206413269	0.49310287833213806	0.4828774631023407	0.7065026760101318	0.7367768287658691	0.6766191720962524	0.8205229640007019
6392 1726	CFA	0.37914490699768066	0.32198840379714966	0.4591025114059448	0.43721771240234375	0.4679484963417053	0.5620502233505249	0.6624358892440796	0.7145184278488159	0.6211910843849182	0.5286528468132019			0.47133728861808777	0.4681466221809387	0.6166236996650696	0.4284590482711792	0.4834323525428772	0.5132066011428833	0.609523594379425
6392 1727	CFA	0.08464258909225464	0.45375776290893555	0.4867205023765564	0.8258922100067139	0.6061331033706665	0.4501897096633911	0.7484381198883057	0.5524827837944031	0.7266945242881775	0.5229392647743225	0.73561692237854	0.612054705619812	0.5286845564842224	0.7602328658103943	0.4643041789531708	0.5263785719871521	0.678489089012146	0.601755678653717	0.5109726786613464
6392 1728	CFA	0.1950126439332962	0.5440402030944824	0.7398695945739746	0.7383756637573242	0.652771532535553	0.42000314593315125	0.5238265991210938	0.3297829329967499	0.31441566348075867	0.508965015411377	0.674406111240387	0.8115448355674744	0.6840620636940002	0.6011635661125183	0.6002655029296875	0.5250250101089478	0.4960481822490692	0.7373409271240234	0.5987763404846191
6392 1729	CFA	0.537257730960846	0.4433547258377075	0.5158447027206421	0.5499498844146729	0.35781723260879517	0.6724770665168762	0.349933922290802	0.3214241862297058	0.5986000299453735	0.569150984287262	0.7076653242111206	0.5970053672790527	0.612460196018219	0.6686363816261292	0.611112117767334	0.6396556496620178	0.7607253193855286	0.5978410243988037	0.583838939666748
6392 1730	CFA	0.6421505808830261	0.6263191103935242	0.6736639142036438	0.5998244881629944	0.5500121712684631	0.5261080861091614	0.6281341910362244	0.6690107583999634	0.6508913636207581	0.6431607007980347	0.6043319702148438	0.7046807408332825	0.673653244972229	0.6509051322937012	0.5523625612258911	0.5933484435081482	0.7476146817207336	0.6430982351303101	0.6681443452835083
6392 1731	CFA	0.6377394199371338	0.6731542348861694	0.7535838484764099	0.6304892897605896	0.6380714774131775	0.5969846844673157	0.5781253576278687	0.6315380930900574	0.6718746423721313	0.6650083661079407	0.560571014881134	0.7590646147727966	0.6069669127464294	0.5398582816123962	0.5825837850570679	0.5969439148902893	0.5837303996086121	0.630095899105072	0.5948553681373596
